Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name sounded like .,-3.860276460647583,-19.301382064819336,"what , like Name","[-3.224195957183838, -9.75260066986084, -0.6317203640937805, -5.691935062408447, -0.0009303532424382865]",bad,drop_argument,342,syntax,argument_structure,sample9,-3.0579583644866943,-3.860276460647583,TRUE
Name forgot .,-3.0579583644866943,-12.231833457946777,"what , to","[-3.224195957183838, -7.363938808441162, -1.643272876739502, -0.000426439888542518]",good,drop_argument,342,syntax,argument_structure,sample9,-3.0579583644866943,-3.860276460647583,TRUE
Name does talk about .,-4.529896259307861,-27.17937660217285,"what , n't . Name","[-3.038832426071167, -5.434693813323975, -8.672041893005371, -6.228971481323242, -3.804483413696289, -0.00035255891270935535]",bad,drop_argument,379,syntax,argument_structure,sample1,-3.9215149879455566,-4.529896259307861,TRUE
Name does know .,-3.9215149879455566,-19.607574462890625,"what , n't what","[-3.038832426071167, -5.434693813323975, -9.471452713012695, -1.6622730493545532, -0.0003215749457012862]",good,drop_argument,379,syntax,argument_structure,sample1,-3.9215149879455566,-4.529896259307861,TRUE
Name does talk about .,-4.269102573394775,-25.61461639404297,"what , n't ? Name","[-3.5443806648254395, -4.934142112731934, -9.226381301879883, -2.7384305000305176, -5.170839309692383, -0.00044347942457534373]",bad,drop_argument,379,syntax,argument_structure,sample10,-4.284569263458252,-4.269102573394775,FALSE
Name does know .,-4.284569263458252,-21.4228458404541,"what , n't what","[-3.5443806648254395, -4.934142112731934, -10.010170936584473, -2.933626174926758, -0.0005258131423033774]",good,drop_argument,379,syntax,argument_structure,sample10,-4.284569263458252,-4.269102573394775,FALSE
Name does talk about .,-4.878490924835205,-29.270946502685547,"what , n't ? Name","[-3.3328781127929688, -4.9720306396484375, -8.389264106750488, -5.356545448303223, -7.219250202178955, -0.0009807306341826916]",bad,drop_argument,379,syntax,argument_structure,sample2,-4.116033554077148,-4.878490924835205,TRUE
Name does know .,-4.116033554077148,-20.580167770385742,"what , n't what","[-3.3328781127929688, -4.9720306396484375, -9.875565528869629, -2.398895740509033, -0.0007983834366314113]",good,drop_argument,379,syntax,argument_structure,sample2,-4.116033554077148,-4.878490924835205,TRUE
Name does talk about .,-5.0193190574646,-30.115915298461914,what . n't like Name,"[-3.209115743637085, -5.463739395141602, -9.712674140930176, -4.561471462249756, -7.168365001678467, -0.0005480932886712253]",bad,drop_argument,379,syntax,argument_structure,sample3,-3.713491439819336,-5.0193190574646,TRUE
Name does know .,-3.713491439819336,-18.56745719909668,what . n't what,"[-3.209115743637085, -5.463739395141602, -7.6469573974609375, -2.2471091747283936, -0.0005362979718483984]",good,drop_argument,379,syntax,argument_structure,sample3,-3.713491439819336,-5.0193190574646,TRUE
Name does talk about .,-4.771273612976074,-28.627641677856445,"what , n't ? the","[-3.3675284385681152, -5.195915222167969, -8.438773155212402, -5.728614330291748, -5.895922660827637, -0.0008883106056600809]",bad,drop_argument,379,syntax,argument_structure,sample4,-4.2165608406066895,-4.771273612976074,TRUE
Name does know .,-4.2165608406066895,-21.08280372619629,"what , n't what","[-3.3675284385681152, -5.195915222167969, -8.597258567810059, -3.92085862159729, -0.0012417471734806895]",good,drop_argument,379,syntax,argument_structure,sample4,-4.2165608406066895,-4.771273612976074,TRUE
Name does talk about .,-5.23934268951416,-31.43605613708496,"what , n't . Name","[-2.9871325492858887, -5.249740123748779, -9.758852005004883, -7.420990467071533, -6.018675327301025, -0.000666277133859694]",bad,drop_argument,379,syntax,argument_structure,sample5,-3.8831939697265625,-5.23934268951416,TRUE
Name does know .,-3.8831939697265625,-19.415969848632812,"what , n't what","[-2.9871325492858887, -5.249740123748779, -8.828641891479492, -2.350102424621582, -0.0003530356043484062]",good,drop_argument,379,syntax,argument_structure,sample5,-3.8831939697265625,-5.23934268951416,TRUE
Name does talk about .,-5.307775974273682,-31.846656799316406,"what , n't ? Name","[-3.349701166152954, -5.594999313354492, -9.160198211669922, -5.2118000984191895, -8.529316902160645, -0.0006405447493307292]",bad,drop_argument,379,syntax,argument_structure,sample6,-3.761920213699341,-5.307775974273682,TRUE
Name does know .,-3.761920213699341,-18.809600830078125,"what , n't what","[-3.349701166152954, -5.594999313354492, -7.992600440979004, -1.8717917203903198, -0.0005094899097457528]",good,drop_argument,379,syntax,argument_structure,sample6,-3.761920213699341,-5.307775974273682,TRUE
Name does talk about .,-3.927572011947632,-23.565431594848633,"what , n't to Name","[-3.405649185180664, -4.697519302368164, -8.33742904663086, -2.638765811920166, -4.485672473907471, -0.0003971264814026654]",bad,drop_argument,379,syntax,argument_structure,sample7,-3.6067416667938232,-3.927572011947632,TRUE
Name does know .,-3.6067416667938232,-18.033708572387695,"what , n't what","[-3.405649185180664, -4.697519302368164, -7.947015762329102, -1.9828885793685913, -0.0006347072194330394]",good,drop_argument,379,syntax,argument_structure,sample7,-3.6067416667938232,-3.927572011947632,TRUE
Name does talk about .,-4.867977619171143,-29.20786476135254,"what , n't ? Name","[-3.1054515838623047, -5.4001874923706055, -11.466585159301758, -4.02264928817749, -5.212289810180664, -0.0007023728103376925]",bad,drop_argument,379,syntax,argument_structure,sample8,-3.822849988937378,-4.867977619171143,TRUE
Name does know .,-3.822849988937378,-19.11425018310547,"what , n't what","[-3.1054515838623047, -5.4001874923706055, -8.59238338470459, -2.0155398845672607, -0.0006881968001835048]",good,drop_argument,379,syntax,argument_structure,sample8,-3.822849988937378,-4.867977619171143,TRUE
Name does talk about .,-4.483638286590576,-26.90182876586914,"what , n't . Name","[-3.224195957183838, -4.6235833168029785, -7.81652307510376, -6.413249969482422, -4.82365608215332, -0.0006206493126228452]",bad,drop_argument,379,syntax,argument_structure,sample9,-3.8494060039520255,-4.483638286590576,TRUE
Name does know .,-3.8494060039520255,-19.24703025817871,"what , n't what","[-3.224195957183838, -4.6235833168029785, -9.1257905960083, -2.272761821746826, -0.0006976078147999942]",good,drop_argument,379,syntax,argument_structure,sample9,-3.8494060039520255,-4.483638286590576,TRUE
Name sees .,-3.881860017776489,-15.527440071105957,"what , .","[-3.038832426071167, -11.86676025390625, -0.6215909719467163, -0.00025662468397058547]",good,drop_argument,429,syntax,argument_structure,sample1,-3.881860017776489,-3.955178737640381,TRUE
Name sounded like .,-3.955178737640381,-19.775894165039062,"what , like Name","[-3.038832426071167, -9.975325584411621, -1.1443384885787964, -5.6170854568481445, -0.0003131137927994132]",bad,drop_argument,429,syntax,argument_structure,sample1,-3.881860017776489,-3.955178737640381,TRUE
Name sees .,-3.73173713684082,-14.926948547363281,"what , ?","[-3.5443806648254395, -7.322734832763672, -4.059420108795166, -0.0004135706985834986]",good,drop_argument,429,syntax,argument_structure,sample10,-3.73173713684082,-3.513256072998047,FALSE
Name sounded like .,-3.513256072998047,-17.566280364990234,"what , like that","[-3.5443806648254395, -8.836602210998535, -0.805459201335907, -4.379324436187744, -0.000513064325787127]",bad,drop_argument,429,syntax,argument_structure,sample10,-3.73173713684082,-3.513256072998047,FALSE
Name sees .,-4.682100772857666,-18.728403091430664,"what , ?","[-3.3328781127929688, -12.805462837219238, -2.5894360542297363, -0.0006279165390878916]",good,drop_argument,429,syntax,argument_structure,sample2,-4.682100772857666,-3.8468832969665527,FALSE
Name sounded like .,-3.8468832969665527,-19.234416961669922,"what , like that","[-3.3328781127929688, -10.081376075744629, -1.0159977674484253, -4.803521156311035, -0.0006431656656786799]",bad,drop_argument,429,syntax,argument_structure,sample2,-4.682100772857666,-3.8468832969665527,FALSE
Name sees .,-4.344226360321045,-17.37690544128418,what . the,"[-3.209115743637085, -11.019733428955078, -3.1475491523742676, -0.0005069877952337265]",good,drop_argument,429,syntax,argument_structure,sample3,-4.344226360321045,-3.41408920288086,FALSE
Name sounded like .,-3.41408920288086,-17.070446014404297,what . like Name,"[-3.209115743637085, -9.759533882141113, -0.8449763655662537, -3.256317615509033, -0.0005018643569201231]",bad,drop_argument,429,syntax,argument_structure,sample3,-4.344226360321045,-3.41408920288086,FALSE
Name sees .,-4.760103225708008,-19.04041290283203,"what , the","[-3.3675284385681152, -10.65671443939209, -5.015403747558594, -0.0007671750499866903]",good,drop_argument,429,syntax,argument_structure,sample4,-4.760103225708008,-3.631263017654419,FALSE
Name sounded like .,-3.631263017654419,-18.156314849853516,"what , like to","[-3.3675284385681152, -9.317145347595215, -0.11099307984113693, -5.359556198120117, -0.0010918376501649618]",bad,drop_argument,429,syntax,argument_structure,sample4,-4.760103225708008,-3.631263017654419,FALSE
Name sees .,-3.2038300037384038,-12.815320014953613,"what , it","[-2.9871325492858887, -7.441951751708984, -2.3858866691589355, -0.000348268891684711]",good,drop_argument,429,syntax,argument_structure,sample5,-3.2038300037384038,-3.6217293739318848,TRUE
Name sounded like .,-3.6217293739318848,-18.108646392822266,"what , like that","[-2.9871325492858887, -9.24069881439209, -0.7067790031433105, -5.1732354164123535, -0.0008001701789908111]",bad,drop_argument,429,syntax,argument_structure,sample5,-3.2038300037384038,-3.6217293739318848,TRUE
Name sees .,-4.810319423675537,-19.24127769470215,"what , the","[-3.349701166152954, -11.770078659057617, -4.120761871337891, -0.0007354891858994961]",good,drop_argument,429,syntax,argument_structure,sample6,-4.810319423675537,-3.877857208251953,FALSE
Name sounded like .,-3.877857208251953,-19.389286041259766,"what , like Name","[-3.349701166152954, -9.265880584716797, -0.4092227518558502, -6.363828182220459, -0.000653411028906703]",bad,drop_argument,429,syntax,argument_structure,sample6,-4.810319423675537,-3.877857208251953,FALSE
Name sees .,-4.2061848640441895,-16.824739456176758,"what , .","[-3.405649185180664, -11.37446403503418, -2.044053792953491, -0.0005722792120650411]",good,drop_argument,429,syntax,argument_structure,sample7,-4.2061848640441895,-3.195177793502808,FALSE
Name sounded like .,-3.195177793502808,-15.975889205932617,"what , like to","[-3.405649185180664, -9.489974021911621, -0.28576481342315674, -2.793565273284912, -0.0009352362249046564]",bad,drop_argument,429,syntax,argument_structure,sample7,-4.2061848640441895,-3.195177793502808,FALSE
Name sees .,-4.139598846435547,-16.558395385742188,"what , the","[-3.1054515838623047, -7.518641948699951, -5.933550834655762, -0.0007512131123803556]",good,drop_argument,429,syntax,argument_structure,sample8,-4.139598846435547,-3.736958980560303,FALSE
Name sounded like .,-3.736958980560303,-18.684795379638672,"what , like Name","[-3.1054515838623047, -9.841211318969727, -0.31023842096328735, -5.426727294921875, -0.001166259404271841]",bad,drop_argument,429,syntax,argument_structure,sample8,-4.139598846435547,-3.736958980560303,FALSE
Name sees .,-4.352302074432373,-17.409208297729492,"what , the","[-3.224195957183838, -11.68515396118164, -2.499359130859375, -0.0005005536950193346]",good,drop_argument,429,syntax,argument_structure,sample9,-4.352302074432373,-3.860276460647583,FALSE
Name sounded like .,-3.860276460647583,-19.301382064819336,"what , like Name","[-3.224195957183838, -9.75260066986084, -0.6317203640937805, -5.691935062408447, -0.0009303532424382865]",bad,drop_argument,429,syntax,argument_structure,sample9,-4.352302074432373,-3.860276460647583,FALSE
Name has n't bought .,-4.475345611572266,-26.852073669433594,"what , a that a","[-3.038832426071167, -4.457264423370361, -4.917809963226318, -10.769088745117188, -3.6683197021484375, -0.0007580029196105897]",good,drop_argument,442,syntax,argument_structure,sample1,-4.475345611572266,-4.753085136413574,TRUE
Name has n't looked like .,-4.753085136413574,-33.2715950012207,"what , a that . that","[-3.038832426071167, -4.457264423370361, -4.917809963226318, -12.061321258544922, -3.7365522384643555, -5.059431076049805, -0.00038223114097490907]",bad,drop_argument,442,syntax,argument_structure,sample1,-4.475345611572266,-4.753085136413574,TRUE
Name has n't bought .,-5.126365184783936,-30.75819206237793,"what , a ? it","[-3.5443806648254395, -3.707185983657837, -5.544022560119629, -11.09589958190918, -6.865931510925293, -0.0007702721050009131]",good,drop_argument,442,syntax,argument_structure,sample10,-5.126365184783936,-4.99210786819458,FALSE
Name has n't looked like .,-4.99210786819458,-34.94475555419922,"what , a ? that that","[-3.5443806648254395, -3.707185983657837, -5.544022560119629, -9.918428421020508, -4.420101165771484, -7.810152530670166, -0.0004825619689654559]",bad,drop_argument,442,syntax,argument_structure,sample10,-5.126365184783936,-4.99210786819458,FALSE
Name has n't bought .,-5.105712413787842,-30.634275436401367,"what , a any a","[-3.3328781127929688, -4.262863636016846, -5.896886825561523, -11.464193344116211, -5.676104545593262, -0.0013497299514710903]",good,drop_argument,442,syntax,argument_structure,sample2,-5.105712413787842,-4.865132808685303,FALSE
Name has n't looked like .,-4.865132808685303,-34.055931091308594,"what , a any in that","[-3.3328781127929688, -4.262863636016846, -5.896886825561523, -10.349105834960938, -4.618434906005859, -5.595057964324951, -0.0007020154735073447]",bad,drop_argument,442,syntax,argument_structure,sample2,-5.105712413787842,-4.865132808685303,FALSE
Name has n't bought .,-3.839675188064575,-23.03805160522461,what . a . the,"[-3.209115743637085, -3.4550068378448486, -5.517991065979004, -8.591022491455078, -2.2641453742980957, -0.00076908094342798]",good,drop_argument,442,syntax,argument_structure,sample3,-3.839675188064575,-4.722925662994385,TRUE
Name has n't looked like .,-4.722925662994385,-33.06047821044922,what . a . . that,"[-3.209115743637085, -3.4550068378448486, -5.517991065979004, -9.989885330200195, -5.520700454711914, -5.3673810958862305, -0.000393432448618114]",bad,drop_argument,442,syntax,argument_structure,sample3,-3.839675188064575,-4.722925662994385,TRUE
Name has n't bought .,-4.751095771789551,-28.506574630737305,"what , a a a","[-3.3675284385681152, -3.868361234664917, -4.487697124481201, -10.134788513183594, -6.646919250488281, -0.001279965159483254]",good,drop_argument,442,syntax,argument_structure,sample4,-4.751095771789551,-4.565938472747803,FALSE
