Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
whose had that teacher seen foot ?,whose had that teacher seen foot ?,-47.93618703608665,-6.84802671944095,(ROOT (WHNP _whose) (VP (VBD _had) (NP (DT _that) (NN _teacher)) (VP (VBN _seen) (NP _foot))) (. _?)),bad,left_branch_island_simple_question,320,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.114652652226151,-6.84802671944095,TRUE
whose foot had that teacher seen ?,whose foot had that teacher seen ?,-43.0220526534372,-6.1460075219196,(ROOT (WHNP (WP$ _whose) (NN _foot)) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP _seen)) (. _?)),good,left_branch_island_simple_question,320,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.1460075219196,-7.043503740201719,TRUE
whose had that teacher seen foot ?,whose had that teacher seen foot ?,-49.30452618141203,-7.043503740201719,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP (VBN _seen) (NP _foot))) (. _?)),bad,left_branch_island_simple_question,320,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.1460075219196,-7.043503740201719,TRUE
whose foot had that teacher seen ?,whose foot had that teacher seen ?,-42.26809375660023,-6.038299108085747,(ROOT (WHNP (WP$ _whose) (NN _foot)) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP _seen)) (. _?)),good,left_branch_island_simple_question,320,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.038299108085747,-6.809176957269147,TRUE
whose had that teacher seen foot ?,whose had that teacher seen foot ?,-47.664238700884034,-6.809176957269147,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP (VBN _seen) (NP _foot))) (. _?)),bad,left_branch_island_simple_question,320,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.038299108085747,-6.809176957269147,TRUE
whose foot had that teacher seen ?,whose foot had that teacher seen ?,-42.878670148004076,-6.125524306857725,(ROOT (WHNP (WP$ _whose) (NN _foot)) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP _seen)) (. _?)),good,left_branch_island_simple_question,320,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.125524306857725,-7.008964525306739,TRUE
whose had that teacher seen foot ?,whose had that teacher seen foot ?,-49.062751677147176,-7.008964525306739,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP (VBN _seen) (NP _foot))) (. _?)),bad,left_branch_island_simple_question,320,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.125524306857725,-7.008964525306739,TRUE
whose foot had that teacher seen ?,whose foot had that teacher seen ?,-44.358003189978874,-6.33685759856841,(ROOT (WHNP (WP$ _whose) (NN _foot)) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP _seen)) (. _?)),good,left_branch_island_simple_question,320,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.33685759856841,-7.109213491376787,TRUE
whose had that teacher seen foot ?,whose had that teacher seen foot ?,-49.76449443963751,-7.109213491376787,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _that) (NN _teacher)) (VP (VBN _seen) (NP _foot))) (. _?)),bad,left_branch_island_simple_question,320,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.33685759856841,-7.109213491376787,TRUE
what carriage is Name fixing ?,what carriage is Name fixing ?,-32.62656954536759,-5.437761590894598,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.437761590894598,-5.365308737453201,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-32.19185242471921,-5.365308737453201,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.437761590894598,-5.365308737453201,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-34.16643452003926,-5.694405753339876,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.694405753339876,-5.398990142814964,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-32.393940856889785,-5.398990142814964,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NN _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.694405753339876,-5.398990142814964,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-33.643016112294404,-5.607169352049067,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.607169352049067,-5.511982803388577,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-33.07189682033146,-5.511982803388577,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.607169352049067,-5.511982803388577,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-33.01701071125192,-5.502835118541987,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.502835118541987,-5.47883726785021,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-32.87302360710126,-5.47883726785021,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.502835118541987,-5.47883726785021,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-33.215197219729,-5.535866203288166,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.535866203288166,-5.53734409985368,TRUE
what is Name fixing carriage ?,what is Name fixing carriage ?,-33.22406459912208,-5.53734409985368,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.535866203288166,-5.53734409985368,TRUE
what carriage is Name fixing ?,what carriage is Name fixing ?,-33.966023658237525,-5.661003943039588,(ROOT (WHNP (WDT _what) (NN _carriage)) (VP (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.661003943039588,-5.539063382701131,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-33.23438029620679,-5.539063382701131,(ROOT (WHNP _what) (VP (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.661003943039588,-5.539063382701131,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-34.40308613021581,-5.733847688369302,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.733847688369302,-5.444932339830609,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-32.669594038983654,-5.444932339830609,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NN _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.733847688369302,-5.444932339830609,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-34.22918819222002,-5.704864698703337,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.704864698703337,-5.380201907598228,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-32.28121144558937,-5.380201907598228,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NN _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.704864698703337,-5.380201907598228,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-33.23719547595964,-5.539532579326607,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.539532579326607,-5.314700732354612,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-31.888204394127673,-5.314700732354612,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NN _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.539532579326607,-5.314700732354612,FALSE
what carriage is Name fixing ?,what carriage is Name fixing ?,-34.41756547459417,-5.736260912432361,(ROOT (WHNP (WDT _what) (NN _carriage)) (SQ (AUX _is) (NP _Name) (VP _fixing)) (. _?)),good,left_branch_island_simple_question,33,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.736260912432361,-5.73281450359428,FALSE
what is Name fixing carriage ?,what is Name fixing carriage ?,-34.39688702156568,-5.73281450359428,(ROOT (WHNP _what) (SQ (AUX _is) (NP _Name) (VP (VBG _fixing) (NP _carriage))) (. _?)),bad,left_branch_island_simple_question,33,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.736260912432361,-5.73281450359428,FALSE
which might Name find goose ?,which might Name find goose ?,-38.29029407942562,-6.381715679904271,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.854640700320754,-6.381715679904271,TRUE
which goose might Name find ?,which goose might Name find ?,-35.127844201924525,-5.854640700320754,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.854640700320754,-6.381715679904271,TRUE
which might Name find goose ?,which might Name find goose ?,-40.04000244473573,-6.673333740789288,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose)) (. _?))),bad,left_branch_island_simple_question,336,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.183081813491978,-6.673333740789288,TRUE
which goose might Name find ?,which goose might Name find ?,-37.09849088095187,-6.183081813491978,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find) (. _?))),good,left_branch_island_simple_question,336,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.183081813491978,-6.673333740789288,TRUE
which might Name find goose ?,which might Name find goose ?,-38.68343725134983,-6.447239541891638,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.844818831918644,-6.447239541891638,TRUE
which goose might Name find ?,which goose might Name find ?,-35.068912991511866,-5.844818831918644,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.844818831918644,-6.447239541891638,TRUE
which might Name find goose ?,which might Name find goose ?,-40.34127028811841,-6.723545048019735,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.121005215917055,-6.723545048019735,TRUE
which goose might Name find ?,which goose might Name find ?,-36.72603129550233,-6.121005215917055,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.121005215917055,-6.723545048019735,TRUE
which might Name find goose ?,which might Name find goose ?,-38.397999332312104,-6.399666555385351,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.855176903444497,-6.399666555385351,TRUE
which goose might Name find ?,which goose might Name find ?,-35.13106142066698,-5.855176903444497,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.855176903444497,-6.399666555385351,TRUE
which might Name find goose ?,which might Name find goose ?,-38.0850969195534,-6.3475161532589,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.942596219077916,-6.3475161532589,TRUE
which goose might Name find ?,which goose might Name find ?,-35.65557731446749,-5.942596219077916,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.942596219077916,-6.3475161532589,TRUE
which might Name find goose ?,which might Name find goose ?,-39.24385754533925,-6.540642924223209,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.930497302287782,-6.540642924223209,TRUE
which goose might Name find ?,which goose might Name find ?,-35.58298381372669,-5.930497302287782,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.930497302287782,-6.540642924223209,TRUE
which might Name find goose ?,which might Name find goose ?,-38.117008760529785,-6.352834793421631,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.008369846980745,-6.352834793421631,TRUE
which goose might Name find ?,which goose might Name find ?,-36.05021908188447,-6.008369846980745,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.008369846980745,-6.352834793421631,TRUE
which might Name find goose ?,which might Name find goose ?,-38.60343197172598,-6.433905328620997,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.762319942286106,-6.433905328620997,TRUE
which goose might Name find ?,which goose might Name find ?,-34.573919653716636,-5.762319942286106,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.762319942286106,-6.433905328620997,TRUE
which might Name find goose ?,which might Name find goose ?,-39.277932662652894,-6.546322110442149,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (VB _find) (NP _goose))) (. _?)),bad,left_branch_island_simple_question,336,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.995896721849058,-6.546322110442149,TRUE
which goose might Name find ?,which goose might Name find ?,-35.97538033109435,-5.995896721849058,(ROOT (WHNP (WDT _which) (NN _goose)) (SQ (MD _might) (NP _Name) (VP _find)) (. _?)),good,left_branch_island_simple_question,336,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.995896721849058,-6.546322110442149,TRUE
whose is Name buying car ?,whose is Name buying car ?,-36.87847336033871,-6.146412226723118,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _buying) (NP _car))) (. _?)),bad,left_branch_island_simple_question,34,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.404170742377101,-6.146412226723118,TRUE
whose car is Name buying ?,whose car is Name buying ?,-32.425024454262605,-5.404170742377101,(ROOT (WHNP (WP$ _whose) (NN _car)) (SQ (AUX _is) (NP _Name) (VP _buying)) (. _?)),good,left_branch_island_simple_question,34,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.404170742377101,-6.146412226723118,TRUE
whose is Name buying car ?,whose is Name buying car ?,-36.025738224504714,-6.004289704084119,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _buying) (NN _car))) (. _?)),bad,left_branch_island_simple_question,34,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.50062965162347,-6.004289704084119,TRUE
whose car is Name buying ?,whose car is Name buying ?,-33.00377790974082,-5.50062965162347,(ROOT (WHNP (WP$ _whose) (NN _car)) (SQ (AUX _is) (NP _Name) (VP _buying)) (. _?)),good,left_branch_island_simple_question,34,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.50062965162347,-6.004289704084119,TRUE
whose is Name buying car ?,whose is Name buying car ?,-37.18215210755896,-6.197025351259828,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _buying) (NP _car))) (. _?)),bad,left_branch_island_simple_question,34,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.380120053312509,-6.197025351259828,TRUE
whose car is Name buying ?,whose car is Name buying ?,-32.28072031987505,-5.380120053312509,(ROOT (WHNP (WP$ _whose) (NN _car)) (SQ (AUX _is) (NP _Name) (VP _buying)) (. _?)),good,left_branch_island_simple_question,34,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.380120053312509,-6.197025351259828,TRUE
whose is Name buying car ?,whose is Name buying car ?,-36.39263263680507,-6.065438772800845,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _buying) (NP _car))) (. _?)),bad,left_branch_island_simple_question,34,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.209650466970319,-6.065438772800845,TRUE
